date,amount,vendor,classes
2023-04-28,885.74,GourmetImports,WELLNESS_SPA
2023-04-28,8254.1,FlowerDesign,WELLNESS_SPA
2023-04-29,10697.99,LuxuryLinens,HOUSEKEEPING
2023-04-29,3365.62,EssentialOils Co,HOUSEKEEPING
2023-04-29,6164.41,TechConcierge,POOLSIDE
2023-04-29,3266.73,PoolChem Experts,POOLSIDE
2023-04-29,561.18,TechConcierge,RESTAURANT
2023-04-29,6170.43,LuxuryLinens,WELLNESS_SPA
2023-04-29,1840.27,GourmetImports,WELLNESS_SPA
2023-04-30,1500.81,GourmetImports,HOUSEKEEPING
2023-04-30,648.74,FlowerDesign,HOUSEKEEPING
2023-04-30,1826.2,LuxuryLinens,POOLSIDE
2023-04-30,2145.44,EssentialOils Co,POOLSIDE
2023-04-30,1056.14,GourmetImports,RESTAURANT
2023-04-30,2047.7,FlowerDesign,RESTAURANT
2023-04-30,681.15,TechConcierge,WELLNESS_SPA
2023-04-30,1086.29,EssentialOils Co,WELLNESS_SPA
2023-05-01,782.13,GourmetImports,HOUSEKEEPING
2023-05-01,1109.5,FlowerDesign,HOUSEKEEPING
2023-05-01,376.53,TechConcierge,POOLSIDE
2023-05-01,9872.25,LuxuryLinens,RESTAURANT
2023-05-01,1407.48,GourmetImports,RESTAURANT
2023-05-01,4233.87,GourmetImports,WELLNESS_SPA
2023-05-01,4722.99,FlowerDesign,WELLNESS_SPA
2023-05-02,1215.77,TechConcierge,HOUSEKEEPING
2023-05-02,451.93,LuxuryLinens,POOLSIDE
2023-05-02,1509.19,EssentialOils Co,POOLSIDE
2023-05-02,3427.12,EssentialOils Co,RESTAURANT
2023-05-02,4716.82,PoolChem Experts,RESTAURANT
2023-05-02,1353.64,FlowerDesign,RESTAURANT
2023-05-02,4862.81,GourmetImports,WELLNESS_SPA
2023-05-02,2054.18,FlowerDesign,WELLNESS_SPA
2023-05-03,2635.01,FlowerDesign,HOUSEKEEPING
2023-05-03,758.74,TechConcierge,POOLSIDE
2023-05-03,3435.03,EssentialOils Co,POOLSIDE
2023-05-03,1416.24,PoolChem Experts,POOLSIDE
2023-05-03,7876.51,GourmetImports,RESTAURANT
2023-05-03,2315.89,EssentialOils Co,WELLNESS_SPA
2023-05-03,819.25,PoolChem Experts,WELLNESS_SPA
2023-05-04,2573.59,FlowerDesign,HOUSEKEEPING
2023-05-04,2971.22,GourmetImports,POOLSIDE
2023-05-04,17666.24,FlowerDesign,POOLSIDE
2023-05-04,1202.57,GourmetImports,RESTAURANT
2023-05-04,2673.11,FlowerDesign,RESTAURANT
2023-05-04,3766.09,GourmetImports,WELLNESS_SPA
2023-05-04,396.18,FlowerDesign,WELLNESS_SPA
2023-05-05,4281.92,GourmetImports,HOUSEKEEPING
2023-05-05,1363.94,FlowerDesign,HOUSEKEEPING
2023-05-05,781.63,FlowerDesign,POOLSIDE
2023-05-05,1477.73,EssentialOils Co,RESTAURANT
2023-05-05,628.4,TechConcierge,RESTAURANT
2023-05-05,1813.1,EssentialOils Co,WELLNESS_SPA
2023-05-05,2531.65,PoolChem Experts,WELLNESS_SPA
2023-05-05,412.91,FlowerDesign,WELLNESS_SPA
2023-05-06,7566.64,LuxuryLinens,HOUSEKEEPING
2023-05-06,5055.76,EssentialOils Co,HOUSEKEEPING
2023-05-06,8080.96,PoolChem Experts,POOLSIDE
2023-05-06,681.45,LuxuryLinens,RESTAURANT
2023-05-06,2307.4,EssentialOils Co,RESTAURANT
2023-05-06,4784.72,PoolChem Experts,WELLNESS_SPA
2023-05-06,2397.86,GourmetImports,WELLNESS_SPA
2023-05-07,1575.8,LuxuryLinens,HOUSEKEEPING
2023-05-07,1221.76,EssentialOils Co,HOUSEKEEPING
2023-05-07,911.16,GourmetImports,POOLSIDE
2023-05-07,4293.78,FlowerDesign,POOLSIDE
2023-05-07,3397.23,LuxuryLinens,RESTAURANT
2023-05-07,1277.67,GourmetImports,RESTAURANT
2023-05-07,948.92,FlowerDesign,RESTAURANT
2023-05-07,554.6,LuxuryLinens,WELLNESS_SPA
2023-05-07,1098.15,EssentialOils Co,WELLNESS_SPA
2023-05-08,2081.05,LuxuryLinens,HOUSEKEEPING
2023-05-08,4468.64,PoolChem Experts,HOUSEKEEPING
2023-05-08,3274.77,FlowerDesign,HOUSEKEEPING
2023-05-08,5119.3,EssentialOils Co,POOLSIDE
2023-05-08,11108.84,LuxuryLinens,RESTAURANT
2023-05-08,2360.57,TechConcierge,RESTAURANT
2023-05-08,8902.95,PoolChem Experts,WELLNESS_SPA
2023-05-09,508.15,EssentialOils Co,HOUSEKEEPING
2023-05-09,4795.56,TechConcierge,HOUSEKEEPING
2023-05-09,2057.86,GourmetImports,HOUSEKEEPING
2023-05-09,1166.72,EssentialOils Co,POOLSIDE
2023-05-09,2679.07,FlowerDesign,POOLSIDE
2023-05-09,20731.2,LuxuryLinens,RESTAURANT
2023-05-09,3179.04,EssentialOils Co,RESTAURANT
2023-05-09,1442.01,GourmetImports,WELLNESS_SPA
2023-05-09,5816.75,FlowerDesign,WELLNESS_SPA
2023-05-10,418.11,GourmetImports,HOUSEKEEPING
2023-05-10,1683.65,FlowerDesign,HOUSEKEEPING
2023-05-10,5275.63,EssentialOils Co,POOLSIDE
2023-05-10,1430.01,TechConcierge,RESTAURANT
2023-05-10,146.63,GourmetImports,WELLNESS_SPA
2023-05-10,1133.7,FlowerDesign,WELLNESS_SPA
2023-05-11,1122.61,GourmetImports,HOUSEKEEPING
2023-05-11,480.19,FlowerDesign,HOUSEKEEPING
2023-05-11,1051.18,GourmetImports,POOLSIDE
2023-05-11,1390.22,FlowerDesign,POOLSIDE
2023-05-11,2419.13,GourmetImports,RESTAURANT
2023-05-11,820.54,FlowerDesign,RESTAURANT
2023-05-11,11853.2,TechConcierge,WELLNESS_SPA
2023-05-11,1807.99,GourmetImports,WELLNESS_SPA
2023-05-12,1539.95,TechConcierge,HOUSEKEEPING
2023-05-12,438.99,GourmetImports,HOUSEKEEPING
2023-05-12,11338.03,FlowerDesign,HOUSEKEEPING
2023-05-12,381.26,TechConcierge,POOLSIDE
2023-05-12,1181.35,PoolChem Experts,POOLSIDE
2023-05-12,2796.04,GourmetImports,POOLSIDE
2023-05-12,8492.86,GourmetImports,RESTAURANT
2023-05-12,257.17,FlowerDesign,RESTAURANT
2023-05-12,1471.92,LuxuryLinens,WELLNESS_SPA
2023-05-12,1206.64,EssentialOils Co,WELLNESS_SPA
2023-05-13,50296.23,EssentialOils Co,HOUSEKEEPING
2023-05-13,41174.99,GourmetImports,HOUSEKEEPING
2023-05-13,201.28,EssentialOils Co,POOLSIDE
2023-05-13,2659.73,GourmetImports,POOLSIDE
2023-05-13,4830.86,FlowerDesign,POOLSIDE
2023-05-13,1809.64,EssentialOils Co,RESTAURANT
2023-05-13,1125.02,FlowerDesign,RESTAURANT
2023-05-13,12418.13,LuxuryLinens,WELLNESS_SPA
2023-05-14,6649.43,LuxuryLinens,HOUSEKEEPING
2023-05-14,17708.1,FlowerDesign,HOUSEKEEPING
2023-05-14,1785.84,EssentialOils Co,POOLSIDE
2023-05-14,871.87,PoolChem Experts,POOLSIDE
2023-05-14,1948.19,GourmetImports,POOLSIDE
2023-05-14,3110.81,GourmetImports,RESTAURANT
2023-05-14,1753.8,FlowerDesign,RESTAURANT
2023-05-14,633.08,LuxuryLinens,WELLNESS_SPA
2023-05-14,9449.52,EssentialOils Co,WELLNESS_SPA
2023-05-15,725.2,LuxuryLinens,HOUSEKEEPING
2023-05-15,1789.6,PoolChem Experts,HOUSEKEEPING
2023-05-15,1285.44,FlowerDesign,HOUSEKEEPING
2023-05-15,2189.67,GourmetImports,POOLSIDE
2023-05-15,20160.57,GourmetImports,RESTAURANT
2023-05-15,1654.78,FlowerDesign,RESTAURANT
2023-05-15,920.04,LuxuryLinens,WELLNESS_SPA
2023-05-16,1994.31,TechConcierge,HOUSEKEEPING
2023-05-16,1062.86,LuxuryLinens,POOLSIDE
2023-05-16,1272.65,EssentialOils Co,POOLSIDE
2023-05-16,11828.56,LuxuryLinens,RESTAURANT
2023-05-16,1030.93,PoolChem Experts,RESTAURANT
2023-05-16,2893.03,FlowerDesign,RESTAURANT
2023-05-16,648.94,GourmetImports,WELLNESS_SPA
2023-05-16,1613.64,FlowerDesign,WELLNESS_SPA
2023-05-17,3284.13,TechConcierge,HOUSEKEEPING
2023-05-17,2056.8,GourmetImports,POOLSIDE
2023-05-17,9125.51,FlowerDesign,POOLSIDE
2023-05-17,537.16,LuxuryLinens,RESTAURANT
2023-05-17,1721.11,PoolChem Experts,RESTAURANT
2023-05-17,1938.04,FlowerDesign,RESTAURANT
2023-05-17,5104.4,LuxuryLinens,WELLNESS_SPA
2023-05-17,645.23,EssentialOils Co,WELLNESS_SPA
2023-05-18,1920.41,TechConcierge,HOUSEKEEPING
2023-05-18,661.52,EssentialOils Co,HOUSEKEEPING
2023-05-18,4668.73,FlowerDesign,HOUSEKEEPING
2023-05-18,4841.59,LuxuryLinens,POOLSIDE
2023-05-18,1141.98,EssentialOils Co,POOLSIDE
2023-05-18,2343.14,LuxuryLinens,RESTAURANT
2023-05-18,1292.87,TechConcierge,RESTAURANT
2023-05-18,1116.24,LuxuryLinens,WELLNESS_SPA
2023-05-18,2839.91,EssentialOils Co,WELLNESS_SPA
2023-05-19,1832.12,LuxuryLinens,HOUSEKEEPING
2023-05-19,1463.91,PoolChem Experts,HOUSEKEEPING
2023-05-19,1059.9,EssentialOils Co,POOLSIDE
2023-05-19,1238.4,LuxuryLinens,RESTAURANT
2023-05-19,2981.93,EssentialOils Co,RESTAURANT
2023-05-19,2254.08,GourmetImports,WELLNESS_SPA
2023-05-19,389.48,FlowerDesign,WELLNESS_SPA
2023-05-20,3354.04,TechConcierge,HOUSEKEEPING
2023-05-20,451.6,GourmetImports,POOLSIDE
2023-05-20,273.48,TechConcierge,RESTAURANT
2023-05-20,2072.99,GourmetImports,RESTAURANT
2023-05-20,1568.53,FlowerDesign,RESTAURANT
2023-05-20,1250.15,PoolChem Experts,WELLNESS_SPA
2023-05-21,1175.61,LuxuryLinens,HOUSEKEEPING
2023-05-21,1008.81,EssentialOils Co,HOUSEKEEPING
2023-05-21,707.96,LuxuryLinens,POOLSIDE
2023-05-21,807.91,EssentialOils Co,POOLSIDE
2023-05-21,2789.83,LuxuryLinens,RESTAURANT
2023-05-21,940.82,TechConcierge,RESTAURANT
2023-05-21,1949.34,FlowerDesign,RESTAURANT
2023-05-21,8145.88,LuxuryLinens,WELLNESS_SPA
2023-05-21,2441.47,EssentialOils Co,WELLNESS_SPA
2023-05-22,2319.49,GourmetImports,HOUSEKEEPING
2023-05-22,1819.36,FlowerDesign,HOUSEKEEPING
2023-05-22,1381.65,LuxuryLinens,POOLSIDE
2023-05-22,1284.25,EssentialOils Co,POOLSIDE
2023-05-22,445.48,GourmetImports,RESTAURANT
2023-05-22,6828.33,EssentialOils Co,WELLNESS_SPA
2023-05-22,1704.32,TechConcierge,WELLNESS_SPA
2023-05-23,1067.66,EssentialOils Co,HOUSEKEEPING
2023-05-23,1093.45,FlowerDesign,POOLSIDE
2023-05-23,817.41,LuxuryLinens,RESTAURANT
2023-05-23,3349.66,EssentialOils Co,RESTAURANT
2023-05-23,3588.5,LuxuryLinens,WELLNESS_SPA
2023-05-23,6286.84,EssentialOils Co,WELLNESS_SPA
2023-05-23,2351.55,GourmetImports,WELLNESS_SPA
2023-05-24,12314.44,LuxuryLinens,HOUSEKEEPING
2023-05-24,2139.67,GourmetImports,HOUSEKEEPING
2023-05-24,642.93,GourmetImports,POOLSIDE
2023-05-24,1236.69,FlowerDesign,POOLSIDE
2023-05-24,703.1,GourmetImports,RESTAURANT
2023-05-24,1700.86,FlowerDesign,RESTAURANT
2023-05-24,718.74,LuxuryLinens,WELLNESS_SPA
2023-05-25,1920.31,GourmetImports,HOUSEKEEPING
2023-05-25,4788.24,FlowerDesign,HOUSEKEEPING
2023-05-25,396.22,TechConcierge,POOLSIDE
2023-05-25,1735.9,EssentialOils Co,RESTAURANT
2023-05-25,3083.83,TechConcierge,RESTAURANT
2023-05-25,477.62,GourmetImports,RESTAURANT
2023-05-25,4710.89,EssentialOils Co,WELLNESS_SPA
2023-05-25,2799.98,TechConcierge,WELLNESS_SPA
2023-05-25,2159.25,GourmetImports,WELLNESS_SPA
2023-05-26,1375.42,LuxuryLinens,HOUSEKEEPING
2023-05-26,6622.67,EssentialOils Co,HOUSEKEEPING
2023-05-26,609.4,LuxuryLinens,POOLSIDE
2023-05-26,604.53,EssentialOils Co,POOLSIDE
2023-05-26,1759.4,GourmetImports,RESTAURANT
2023-05-26,2356.02,FlowerDesign,RESTAURANT
2023-05-26,3242.64,LuxuryLinens,WELLNESS_SPA
2023-05-26,1012.78,EssentialOils Co,WELLNESS_SPA
2023-05-27,2586.5,GourmetImports,HOUSEKEEPING
2023-05-27,3655.63,FlowerDesign,HOUSEKEEPING
2023-05-27,1487.6,GourmetImports,POOLSIDE
2023-05-27,2875.61,FlowerDesign,POOLSIDE
2023-05-27,1754.1,LuxuryLinens,RESTAURANT
2023-05-27,6729.14,EssentialOils Co,RESTAURANT
2023-05-27,1025.17,LuxuryLinens,WELLNESS_SPA
2023-05-27,4579.9,PoolChem Experts,WELLNESS_SPA
2023-05-28,1798.92,GourmetImports,HOUSEKEEPING
2023-05-28,1612.97,FlowerDesign,HOUSEKEEPING
2023-05-28,5986.04,GourmetImports,POOLSIDE
2023-05-28,392.61,FlowerDesign,POOLSIDE
2023-05-28,1250.53,TechConcierge,RESTAURANT
2023-05-28,2423.4,PoolChem Experts,RESTAURANT
2023-05-28,3223.37,FlowerDesign,WELLNESS_SPA
2023-05-29,2273.61,FlowerDesign,HOUSEKEEPING
2023-05-29,1888.94,LuxuryLinens,POOLSIDE
2023-05-29,449.26,LuxuryLinens,RESTAURANT
2023-05-29,1157.43,EssentialOils Co,RESTAURANT
2023-05-29,1262.24,GourmetImports,WELLNESS_SPA
2023-05-30,6036.84,EssentialOils Co,HOUSEKEEPING
2023-05-30,740.05,FlowerDesign,HOUSEKEEPING
2023-05-30,819.47,EssentialOils Co,POOLSIDE
2023-05-30,4480.54,TechConcierge,RESTAURANT
2023-05-30,574.92,FlowerDesign,RESTAURANT
2023-05-30,4064.62,GourmetImports,WELLNESS_SPA
2023-05-30,758.78,FlowerDesign,WELLNESS_SPA
2023-05-31,3169.0,LuxuryLinens,HOUSEKEEPING
2023-05-31,2677.45,TechConcierge,HOUSEKEEPING
2023-05-31,1994.47,GourmetImports,HOUSEKEEPING
2023-05-31,2391.72,LuxuryLinens,POOLSIDE
2023-05-31,423.83,EssentialOils Co,POOLSIDE
2023-05-31,5187.19,LuxuryLinens,RESTAURANT
2023-05-31,376.13,EssentialOils Co,RESTAURANT
2023-05-31,2520.45,EssentialOils Co,WELLNESS_SPA
2023-05-31,418.72,GourmetImports,WELLNESS_SPA
2023-06-01,1872.73,EssentialOils Co,HOUSEKEEPING
2023-06-01,1650.57,GourmetImports,HOUSEKEEPING
2023-06-01,682.92,FlowerDesign,HOUSEKEEPING
2023-06-01,1827.96,LuxuryLinens,POOLSIDE
2023-06-01,733.22,EssentialOils Co,POOLSIDE
2023-06-01,1368.99,GourmetImports,POOLSIDE
2023-06-01,2316.26,GourmetImports,RESTAURANT
2023-06-01,7986.96,FlowerDesign,RESTAURANT
2023-06-01,1940.03,LuxuryLinens,WELLNESS_SPA
2023-06-01,1013.74,EssentialOils Co,WELLNESS_SPA
2023-06-02,1370.9,GourmetImports,HOUSEKEEPING
2023-06-02,4474.44,GourmetImports,POOLSIDE
2023-06-02,4126.84,FlowerDesign,POOLSIDE
2023-06-02,3709.4,TechConcierge,RESTAURANT
2023-06-02,3759.05,EssentialOils Co,RESTAURANT
2023-06-02,1756.96,GourmetImports,RESTAURANT
2023-06-02,6346.11,PoolChem Experts,WELLNESS_SPA
2023-06-03,2735.77,LuxuryLinens,HOUSEKEEPING
2023-06-03,7316.11,EssentialOils Co,HOUSEKEEPING
2023-06-03,4832.46,PoolChem Experts,POOLSIDE
2023-06-03,3430.56,GourmetImports,POOLSIDE
2023-06-03,1772.27,EssentialOils Co,RESTAURANT
2023-06-03,671.27,LuxuryLinens,WELLNESS_SPA
2023-06-03,1363.71,EssentialOils Co,WELLNESS_SPA
2023-06-04,514.34,TechConcierge,HOUSEKEEPING
2023-06-04,984.38,EssentialOils Co,HOUSEKEEPING
2023-06-04,1643.85,GourmetImports,HOUSEKEEPING
2023-06-04,2296.4,TechConcierge,POOLSIDE
2023-06-04,2217.29,PoolChem Experts,POOLSIDE
2023-06-04,4170.85,GourmetImports,POOLSIDE
2023-06-04,3753.36,LuxuryLinens,RESTAURANT
2023-06-04,1841.88,LuxuryLinens,WELLNESS_SPA
2023-06-04,2545.88,PoolChem Experts,WELLNESS_SPA
2023-06-04,913.65,FlowerDesign,WELLNESS_SPA
2023-06-05,538.77,LuxuryLinens,HOUSEKEEPING
2023-06-05,2213.78,EssentialOils Co,HOUSEKEEPING
2023-06-05,3619.03,TechConcierge,POOLSIDE
2023-06-05,5735.33,PoolChem Experts,POOLSIDE
2023-06-05,6216.59,FlowerDesign,POOLSIDE
2023-06-05,7522.44,TechConcierge,RESTAURANT
2023-06-05,2584.42,TechConcierge,WELLNESS_SPA
2023-06-05,3874.9,FlowerDesign,WELLNESS_SPA
2023-06-06,2011.26,GourmetImports,HOUSEKEEPING
2023-06-06,11398.46,FlowerDesign,HOUSEKEEPING
2023-06-06,357.03,LuxuryLinens,POOLSIDE
2023-06-06,1100.17,FlowerDesign,POOLSIDE
2023-06-06,244.08,GourmetImports,RESTAURANT
2023-06-06,2349.11,FlowerDesign,RESTAURANT
2023-06-06,749.44,LuxuryLinens,WELLNESS_SPA
2023-06-06,3833.73,EssentialOils Co,WELLNESS_SPA
2023-06-07,7271.8,LuxuryLinens,HOUSEKEEPING
2023-06-07,734.67,EssentialOils Co,HOUSEKEEPING
2023-06-07,4921.83,GourmetImports,POOLSIDE
2023-06-07,4042.67,FlowerDesign,POOLSIDE
2023-06-07,6459.39,LuxuryLinens,RESTAURANT
2023-06-07,1773.25,PoolChem Experts,RESTAURANT
2023-06-07,1483.77,GourmetImports,WELLNESS_SPA
2023-06-08,2402.49,LuxuryLinens,HOUSEKEEPING
2023-06-08,4014.05,EssentialOils Co,HOUSEKEEPING
2023-06-08,1152.77,PoolChem Experts,HOUSEKEEPING
2023-06-08,3136.87,EssentialOils Co,POOLSIDE
2023-06-08,2721.72,TechConcierge,POOLSIDE
2023-06-08,1439.44,FlowerDesign,POOLSIDE
2023-06-08,3350.0,LuxuryLinens,RESTAURANT
2023-06-08,2009.72,TechConcierge,RESTAURANT
2023-06-08,3369.06,FlowerDesign,RESTAURANT
2023-06-08,5812.46,GourmetImports,WELLNESS_SPA
2023-06-08,1936.51,FlowerDesign,WELLNESS_SPA
2023-06-09,1662.7,LuxuryLinens,HOUSEKEEPING
2023-06-09,3339.2,EssentialOils Co,HOUSEKEEPING
2023-06-09,1759.78,GourmetImports,POOLSIDE
2023-06-09,694.94,FlowerDesign,POOLSIDE
2023-06-09,774.76,LuxuryLinens,RESTAURANT
2023-06-09,2363.89,GourmetImports,RESTAURANT
2023-06-09,326.66,FlowerDesign,RESTAURANT
2023-06-09,3792.32,EssentialOils Co,WELLNESS_SPA
2023-06-10,2530.39,PoolChem Experts,HOUSEKEEPING
2023-06-10,2443.41,GourmetImports,HOUSEKEEPING
2023-06-10,615.25,FlowerDesign,HOUSEKEEPING
2023-06-10,489.83,LuxuryLinens,POOLSIDE
2023-06-10,1800.29,EssentialOils Co,POOLSIDE
2023-06-10,2419.06,PoolChem Experts,RESTAURANT
2023-06-10,1401.67,GourmetImports,WELLNESS_SPA
2023-06-11,418.84,LuxuryLinens,HOUSEKEEPING
2023-06-11,3246.69,EssentialOils Co,HOUSEKEEPING
2023-06-11,5473.68,LuxuryLinens,POOLSIDE
2023-06-11,2426.09,PoolChem Experts,POOLSIDE
2023-06-11,556.44,EssentialOils Co,RESTAURANT
2023-06-11,835.72,TechConcierge,RESTAURANT
2023-06-11,1072.67,PoolChem Experts,RESTAURANT
2023-06-11,2539.89,GourmetImports,WELLNESS_SPA
2023-06-12,289.33,TechConcierge,HOUSEKEEPING
2023-06-12,4672.31,PoolChem Experts,HOUSEKEEPING
2023-06-12,774.93,FlowerDesign,HOUSEKEEPING
2023-06-12,3307.55,PoolChem Experts,POOLSIDE
2023-06-12,1541.66,GourmetImports,RESTAURANT
2023-06-12,429.83,LuxuryLinens,WELLNESS_SPA
2023-06-12,2553.81,EssentialOils Co,WELLNESS_SPA
2023-06-13,744.96,PoolChem Experts,HOUSEKEEPING
2023-06-13,3142.65,TechConcierge,POOLSIDE
2023-06-13,610.62,GourmetImports,RESTAURANT
2023-06-13,307.91,FlowerDesign,RESTAURANT
2023-06-13,1236.43,LuxuryLinens,WELLNESS_SPA
2023-06-13,269.81,TechConcierge,WELLNESS_SPA
2023-06-13,828.22,PoolChem Experts,WELLNESS_SPA
2023-06-14,740.3,TechConcierge,HOUSEKEEPING
2023-06-14,4211.16,PoolChem Experts,POOLSIDE
2023-06-14,1562.03,FlowerDesign,POOLSIDE
2023-06-14,5537.84,LuxuryLinens,RESTAURANT
2023-06-14,1457.59,EssentialOils Co,RESTAURANT
2023-06-14,3437.86,TechConcierge,WELLNESS_SPA
2023-06-15,1172.07,GourmetImports,HOUSEKEEPING
2023-06-15,1066.82,FlowerDesign,HOUSEKEEPING
2023-06-15,6842.07,LuxuryLinens,POOLSIDE
2023-06-15,1344.97,FlowerDesign,POOLSIDE
2023-06-15,4656.38,LuxuryLinens,RESTAURANT
2023-06-15,3051.75,GourmetImports,RESTAURANT
2023-06-15,3062.99,FlowerDesign,RESTAURANT
2023-06-15,5360.43,PoolChem Experts,WELLNESS_SPA
2023-06-15,4626.77,GourmetImports,WELLNESS_SPA
2023-06-16,1626.97,EssentialOils Co,HOUSEKEEPING
2023-06-16,4763.31,PoolChem Experts,HOUSEKEEPING
2023-06-16,1892.56,GourmetImports,HOUSEKEEPING
2023-06-16,805.33,FlowerDesign,POOLSIDE
2023-06-16,2538.05,TechConcierge,RESTAURANT
2023-06-16,1900.79,PoolChem Experts,RESTAURANT
2023-06-16,409.86,FlowerDesign,RESTAURANT
2023-06-16,2765.42,LuxuryLinens,WELLNESS_SPA
2023-06-16,886.33,EssentialOils Co,WELLNESS_SPA
2023-06-17,2060.27,LuxuryLinens,HOUSEKEEPING
2023-06-17,331.03,EssentialOils Co,HOUSEKEEPING
2023-06-17,1342.77,PoolChem Experts,HOUSEKEEPING
2023-06-17,144.26,LuxuryLinens,POOLSIDE
2023-06-17,673.18,GourmetImports,POOLSIDE
2023-06-17,13246.68,LuxuryLinens,RESTAURANT
2023-06-17,470.13,LuxuryLinens,WELLNESS_SPA
2023-06-17,22649.34,EssentialOils Co,WELLNESS_SPA
2023-06-17,665.69,FlowerDesign,WELLNESS_SPA
2023-06-18,480.92,LuxuryLinens,HOUSEKEEPING
2023-06-18,2392.9,EssentialOils Co,HOUSEKEEPING
2023-06-18,4875.44,GourmetImports,HOUSEKEEPING
2023-06-18,313.62,LuxuryLinens,POOLSIDE
2023-06-18,4245.06,PoolChem Experts,POOLSIDE
2023-06-18,8629.03,FlowerDesign,POOLSIDE
2023-06-18,2500.97,TechConcierge,RESTAURANT
2023-06-18,1829.25,LuxuryLinens,WELLNESS_SPA
2023-06-18,8119.3,TechConcierge,WELLNESS_SPA
2023-06-18,2190.5,FlowerDesign,WELLNESS_SPA
2023-06-19,765.14,LuxuryLinens,HOUSEKEEPING
2023-06-19,2234.78,EssentialOils Co,HOUSEKEEPING
2023-06-19,16261.16,LuxuryLinens,POOLSIDE
2023-06-19,3113.81,EssentialOils Co,POOLSIDE
2023-06-19,2844.28,PoolChem Experts,POOLSIDE
2023-06-19,4384.43,TechConcierge,RESTAURANT
2023-06-19,19355.67,EssentialOils Co,RESTAURANT
2023-06-19,1023.2,GourmetImports,RESTAURANT
2023-06-19,1328.49,PoolChem Experts,WELLNESS_SPA
2023-06-20,1207.73,LuxuryLinens,HOUSEKEEPING
2023-06-20,1171.06,EssentialOils Co,HOUSEKEEPING
2023-06-20,660.72,PoolChem Experts,HOUSEKEEPING
2023-06-20,383.92,GourmetImports,POOLSIDE
2023-06-20,2267.55,FlowerDesign,POOLSIDE
2023-06-20,869.96,FlowerDesign,RESTAURANT
2023-06-20,3041.55,PoolChem Experts,WELLNESS_SPA
2023-06-20,1941.28,GourmetImports,WELLNESS_SPA
2023-06-21,1425.72,GourmetImports,HOUSEKEEPING
2023-06-21,5403.63,FlowerDesign,HOUSEKEEPING
2023-06-21,4266.14,LuxuryLinens,POOLSIDE
2023-06-21,1807.3,EssentialOils Co,POOLSIDE
2023-06-21,1042.5,LuxuryLinens,RESTAURANT
2023-06-21,276.82,EssentialOils Co,RESTAURANT
2023-06-21,352.28,EssentialOils Co,WELLNESS_SPA
2023-06-22,639.58,GourmetImports,HOUSEKEEPING
2023-06-22,611.6,FlowerDesign,HOUSEKEEPING
2023-06-22,848.02,PoolChem Experts,POOLSIDE
2023-06-22,2911.44,GourmetImports,POOLSIDE
2023-06-22,1574.67,FlowerDesign,POOLSIDE
2023-06-22,1617.72,GourmetImports,RESTAURANT
2023-06-22,2568.96,LuxuryLinens,WELLNESS_SPA
2023-06-22,3230.44,GourmetImports,WELLNESS_SPA
2023-06-23,15930.23,EssentialOils Co,HOUSEKEEPING
2023-06-23,1997.81,EssentialOils Co,POOLSIDE
2023-06-23,7952.45,TechConcierge,POOLSIDE
2023-06-23,2401.79,PoolChem Experts,POOLSIDE
2023-06-23,4428.1,EssentialOils Co,RESTAURANT
2023-06-23,22925.66,GourmetImports,RESTAURANT
2023-06-23,3119.95,LuxuryLinens,WELLNESS_SPA
2023-06-23,25845.07,EssentialOils Co,WELLNESS_SPA
2023-06-24,356.87,LuxuryLinens,HOUSEKEEPING
2023-06-24,830.01,PoolChem Experts,HOUSEKEEPING
2023-06-24,2555.38,GourmetImports,HOUSEKEEPING
2023-06-24,779.26,TechConcierge,POOLSIDE
2023-06-24,621.75,FlowerDesign,POOLSIDE
2023-06-24,11569.08,GourmetImports,RESTAURANT
2023-06-24,6471.36,FlowerDesign,RESTAURANT
2023-06-24,8297.21,GourmetImports,WELLNESS_SPA
2023-06-24,350.64,FlowerDesign,WELLNESS_SPA
2023-06-25,1378.86,LuxuryLinens,HOUSEKEEPING
2023-06-25,6173.18,TechConcierge,HOUSEKEEPING
2023-06-25,11147.12,PoolChem Experts,HOUSEKEEPING
2023-06-25,4775.0,LuxuryLinens,POOLSIDE
2023-06-25,3217.13,EssentialOils Co,POOLSIDE
2023-06-25,1339.11,GourmetImports,RESTAURANT
2023-06-25,6014.38,FlowerDesign,RESTAURANT
2023-06-25,12028.21,EssentialOils Co,WELLNESS_SPA
2023-06-25,347.3,TechConcierge,WELLNESS_SPA
2023-06-25,6743.45,PoolChem Experts,WELLNESS_SPA
2023-06-26,4448.89,PoolChem Experts,HOUSEKEEPING
2023-06-26,752.24,GourmetImports,POOLSIDE
2023-06-26,1063.35,FlowerDesign,POOLSIDE
2023-06-26,1682.54,GourmetImports,RESTAURANT
2023-06-26,1503.69,TechConcierge,WELLNESS_SPA
2023-06-26,2278.51,PoolChem Experts,WELLNESS_SPA
2023-06-26,1658.64,FlowerDesign,WELLNESS_SPA
2023-06-27,14755.07,TechConcierge,HOUSEKEEPING
2023-06-27,147.47,PoolChem Experts,POOLSIDE
2023-06-27,1088.21,GourmetImports,POOLSIDE
2023-06-27,1475.87,TechConcierge,RESTAURANT
2023-06-27,1210.14,FlowerDesign,RESTAURANT
2023-06-27,2679.71,GourmetImports,WELLNESS_SPA
